alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,lat,long
freedmans-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'eventplanning', 'title': 'Party & Event Planning'}]","{'latitude': 34.08052, 'longitude': -118.26991}",(213) 568-3754,5194.779362749659,hsg7A_rxF-G4Zp0TgAsIfw,https://s3-media1.fl.yelpcdn.com/bphoto/rBMSDmVcYX2-5vqB4Atlnw/o.jpg,False,"{'address1': '2619 Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['2619 Sunset Blvd', 'Los Angeles, CA 90026']}",Freedman's,+12135683754,$$,3.5,203,"['delivery', 'pickup']",https://www.yelp.com/biz/freedmans-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.08052,-118.26991
game-sports-bar-restaurant-and-lounge-los-angeles,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 33.95944, 'longitude': -118.37957}",(310) 216-4263,12544.329280502796,vqXfFRSvAGdsJ4lHPndpYA,https://s3-media2.fl.yelpcdn.com/bphoto/fdRT3LQKtLvUyAhZ4ztE5g/o.jpg,False,"{'address1': '5630 W Manchester Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90045', 'country': 'US', 'state': 'CA', 'display_address': ['5630 W Manchester Ave', 'Los Angeles, CA 90045']}",Game Sports Bar Restaurant & Lounge,+13102164263,$$,3.5,425,['pickup'],https://www.yelp.com/biz/game-sports-bar-restaurant-and-lounge-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,33.95944,-118.37957
hamburger-marys-west-hollywood,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]","{'latitude': 34.0905573, 'longitude': -118.3700477}",(323) 654-3800,5520.998330014162,Vg_g_xJwrNZypGaTXRVmyA,https://s3-media3.fl.yelpcdn.com/bphoto/_xRfvE-E-Hcgfb3SonvAwQ/o.jpg,False,"{'address1': '8288 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['8288 Santa Monica Blvd', 'West Hollywood, CA 90046']}",Hamburger Mary's,+13236543800,$$,3.5,1429,"['delivery', 'pickup', 'restaurant_reservation']",https://www.yelp.com/biz/hamburger-marys-west-hollywood?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0905573,-118.3700477
marcos-west-hollywood-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.090488, 'longitude': -118.367165}",(323) 650-1060,5301.639343469576,9uphDUTFfl9-n1KwSy2UNA,https://s3-media4.fl.yelpcdn.com/bphoto/4ZRmTG33154snAVcEpBV2Q/o.jpg,False,"{'address1': '8200 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['8200 Santa Monica Blvd', 'West Hollywood, CA 90046']}",Marco's,+13236501060,$$,4.0,683,"['delivery', 'pickup']",https://www.yelp.com/biz/marcos-west-hollywood-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.090488,-118.367165
wolfgang-puck-bar-and-grill-los-angeles-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 34.0445594289176, 'longitude': -118.265931553442}",(213) 748-9700,5448.051444552467,kSdMKsIJ5P0qmTurkS9bfw,https://s3-media3.fl.yelpcdn.com/bphoto/43WC2EgfF428w_gbs4nG6w/o.jpg,False,"{'address1': '800 West Olympic Blvd', 'address2': 'Ste A 180', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['800 West Olympic Blvd', 'Ste A 180', 'Los Angeles, CA 90015']}",Wolfgang Puck Bar & Grill,+12137489700,$$,2.5,931,"['delivery', 'pickup']",https://www.yelp.com/biz/wolfgang-puck-bar-and-grill-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0445594289176,-118.265931553442
small-town-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.10722, 'longitude': -118.26418}",,7319.929482344339,0qP_mke-sPJELjdhYyBt4g,https://s3-media2.fl.yelpcdn.com/bphoto/sPtr9eyKjIgkf39sVV8uBA/o.jpg,False,"{'address1': '2764 Rowena Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['2764 Rowena Ave', 'Los Angeles, CA 90039']}",Small Town,,,4.5,68,['delivery'],https://www.yelp.com/biz/small-town-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.10722,-118.26418
minibar-hollywood-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.105358944812, 'longitude': -118.323527723551}",(323) 798-4939,4870.945091328882,N06YG1sA8dP1dgIgRgtBBw,https://s3-media3.fl.yelpcdn.com/bphoto/LPlJJrKsEEjW3eIRyUMOSw/o.jpg,False,"{'address1': '6141 Franklin Ave', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6141 Franklin Ave', 'Los Angeles, CA 90028']}",Minibar Hollywood,+13237984939,$$,4.5,52,[],https://www.yelp.com/biz/minibar-hollywood-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.105358944812,-118.323527723551
public-school-310-culver-city-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.024275, 'longitude': -118.394556}",(310) 558-0414,7916.65855772197,30l_XL9erNlbDgbcX52HzQ,https://s3-media3.fl.yelpcdn.com/bphoto/pVXkEGG0u5il0e3lvYXQPw/o.jpg,False,"{'address1': '9411 Culver Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9411 Culver Blvd', 'Culver City, CA 90232']}",Public School 310,+13105580414,$$,3.5,1664,"['pickup', 'delivery']",https://www.yelp.com/biz/public-school-310-culver-city-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.024275,-118.394556
bar-bandini-los-angeles-2,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.0771713256836, 'longitude': -118.265487670898}",,5434.540434870307,8NtqxK2k3xQ8ODKm7-EJ0A,https://s3-media4.fl.yelpcdn.com/bphoto/A1QxP5M09VFvQu1OwKBO_g/o.jpg,False,"{'address1': '2150 Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['2150 Sunset Blvd', 'Los Angeles, CA 90026']}",Bar Bandini,,$$,4.0,118,[],https://www.yelp.com/biz/bar-bandini-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0771713256836,-118.265487670898
e-stretto-los-angeles,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.0498933036789, 'longitude': -118.249227992454}",(213) 265-7017,6773.037559583295,6k9zcclgcVtGmeRpwdMcog,https://s3-media4.fl.yelpcdn.com/bphoto/82Zd75yLIL_9ZRBRRaB05g/o.jpg,False,"{'address1': '351 S Broadway', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['351 S Broadway', 'Los Angeles, CA 90013']}",E Stretto,+12132657017,$$,4.5,52,['delivery'],https://www.yelp.com/biz/e-stretto-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0498933036789,-118.249227992454
yakuza-sushi-los-angeles-3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.0893594018348, 'longitude': -118.268309100123}",(323) 741-8282,5781.671742191181,yFEqBhIr_YtAibpyBzQKtw,https://s3-media2.fl.yelpcdn.com/bphoto/z87LfBTnCFexZaquQ9gefA/o.jpg,False,"{'address1': '1700 Silver Lake Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Silver Lake Blvd', 'Los Angeles, CA 90026']}",Yakuza Sushi,+13237418282,$$,4.0,165,"['pickup', 'delivery']",https://www.yelp.com/biz/yakuza-sushi-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0893594018348,-118.268309100123
coronados-mexican-restaurant-and-bar-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.0476897, 'longitude': -118.2503636}",(213) 935-8259,6746.435470952021,qOEk6grCYlvSDzur7K47Tw,https://s3-media3.fl.yelpcdn.com/bphoto/K87xfLAr31n6RlMWJg6XLw/o.jpg,False,"{'address1': '212 W 5th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['212 W 5th St', 'Los Angeles, CA 90013']}",Coronados Mexican Restaurant & Bar,+12139358259,$$,3.5,257,"['pickup', 'delivery']",https://www.yelp.com/biz/coronados-mexican-restaurant-and-bar-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0476897,-118.2503636
charcoal-grill-and-bar-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 34.0764, 'longitude': -118.35483}",(323) 433-4787,3490.8359554189074,UQHD0O6SDogCPM1JqtXcDQ,https://s3-media2.fl.yelpcdn.com/bphoto/8ehZNTbLpS64VR85u7qXNQ/o.jpg,False,"{'address1': '7563 Beverly Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['7563 Beverly Blvd', 'Los Angeles, CA 90036']}",Charcoal Grill & Bar,+13234334787,$$$,4.0,165,"['pickup', 'delivery']",https://www.yelp.com/biz/charcoal-grill-and-bar-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0764,-118.35483
gallery-bar-and-cognac-room-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.049309, 'longitude': -118.253747}",(213) 624-1011,6378.590828785943,v0Xpk-dcYudjAVe8zeoAfw,https://s3-media1.fl.yelpcdn.com/bphoto/tCi-6oX4kEYfZGqmAdf1sw/o.jpg,False,"{'address1': '506 South Grand Avenue', 'address2': '', 'address3': 'Millenium Hotel And Resort', 'city': 'Los Angeles', 'zip_code': '90071', 'country': 'US', 'state': 'CA', 'display_address': ['506 South Grand Avenue', 'Millenium Hotel And Resort', 'Los Angeles, CA 90071']}",Gallery Bar and Cognac Room,+12136241011,$$,4.0,134,['delivery'],https://www.yelp.com/biz/gallery-bar-and-cognac-room-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.049309,-118.253747
blue-moon-hookah-lounge-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]","{'latitude': 34.0405299, 'longitude': -118.2599}",(323) 283-5615,6133.139329978464,qA4u5Hr11HYhmi-U71rTsw,https://s3-media1.fl.yelpcdn.com/bphoto/gCem49L4nUv9cFVvShSpbQ/o.jpg,False,"{'address1': '1053 S Hill St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1053 S Hill St', 'Los Angeles, CA 90015']}",Blue Moon Hookah Lounge,+13232835615,$$,3.5,278,[],https://www.yelp.com/biz/blue-moon-hookah-lounge-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0405299,-118.2599
lowboy-los-angeles-3,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.0763248, 'longitude': -118.2567306}",(213) 266-8161,6171.268232244014,fETqhZO6YjM1VTWCJpT8VA,https://s3-media3.fl.yelpcdn.com/bphoto/j7a3mwHyplbQ117jblHjcQ/o.jpg,False,"{'address1': '1540 Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1540 Sunset Blvd', 'Los Angeles, CA 90026']}",Lowboy,+12132668161,$$,4.5,80,[],https://www.yelp.com/biz/lowboy-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0763248,-118.2567306
zinqué-west-hollywood-2,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 34.081263, 'longitude': -118.382661}",(424) 284-3930,6053.453820788249,ztNZZHKmJOyVXM32WiyXcQ,https://s3-media3.fl.yelpcdn.com/bphoto/4SYfLG0AY1hy4bGwb51Jtw/o.jpg,False,"{'address1': '8684 Melrose', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8684 Melrose', 'West Hollywood, CA 90069']}",Zinqué,+14242843930,$$,4.0,755,"['pickup', 'delivery']",https://www.yelp.com/biz/zinqu%C3%A9-west-hollywood-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.081263,-118.382661
justice-urban-tavern-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 34.0510971141811, 'longitude': -118.2424986963}",(213) 253-9235,7359.938424355567,DKK-LjnWzZ0iWhEg10DXyQ,https://s3-media2.fl.yelpcdn.com/bphoto/LLlVrnOsHN3E_RXkOM_suQ/o.jpg,False,"{'address1': '120 S Los Angeles St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['120 S Los Angeles St', 'Los Angeles, CA 90012']}",Justice Urban Tavern,+12132539235,$$,3.5,308,['delivery'],https://www.yelp.com/biz/justice-urban-tavern-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0510971141811,-118.2424986963
footsies-los-angeles,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.08447, 'longitude': -118.22106}",(323) 221-6900,9582.359050860745,5H1_pRIxnMN5phklMnT4MQ,https://s3-media3.fl.yelpcdn.com/bphoto/athXVx9Dydh7jQHNN9ypIg/o.jpg,False,"{'address1': '2640 N Figueroa St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90065', 'country': 'US', 'state': 'CA', 'display_address': ['2640 N Figueroa St', 'Los Angeles, CA 90065']}",Footsie's,+13232216900,$,3.5,311,[],https://www.yelp.com/biz/footsies-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.08447,-118.22106
the-lash-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 34.04716, 'longitude': -118.24708}",(213) 687-7723,7024.371966651486,P1N1AIeziWVaux0J5h68Jg,https://s3-media1.fl.yelpcdn.com/bphoto/VE9D7I3hDw32T-IIIVAbVw/o.jpg,False,"{'address1': '117 Winston St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['117 Winston St', 'Los Angeles, CA 90013']}",The Lash,+12136877723,$$,3.5,203,[],https://www.yelp.com/biz/the-lash-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04716,-118.24708
brunello-trattoria-culver-city,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.031938, 'longitude': -118.37636}",(310) 280-3856,6043.987253935087,RLMdyA9I8LzSV7OShN0mzA,https://s3-media2.fl.yelpcdn.com/bphoto/TK_6eG-BHVWNLnN5BYO-Dw/o.jpg,False,"{'address1': '6001 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['6001 Washington Blvd', 'Culver City, CA 90232']}",Brunello Trattoria,+13102803856,$$,4.0,592,"['pickup', 'delivery']",https://www.yelp.com/biz/brunello-trattoria-culver-city?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.031938,-118.37636
boardners-hollywood,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 34.1006574, 'longitude': -118.3348751}",(323) 462-9621,4581.28978580548,nAWWBQ1iuFjvDTi8Dnh8dw,https://s3-media3.fl.yelpcdn.com/bphoto/B5kmtqjcR8MPbkFw9yzNmw/o.jpg,False,"{'address1': '1652 N Cherokee Ave', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1652 N Cherokee Ave', 'Hollywood, CA 90028']}",Boardner's,+13234629621,$$,4.0,456,[],https://www.yelp.com/biz/boardners-hollywood?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1006574,-118.3348751
la-villita-cantina-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.10565, 'longitude': -118.31832}",(323) 460-2200,4907.241623896147,ON02hjHg6LbGbq00Ei4S2w,https://s3-media4.fl.yelpcdn.com/bphoto/GHQvgjMe9DR-hqtAtYOydQ/o.jpg,False,"{'address1': '1917 N Bronson Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90068', 'country': 'US', 'state': 'CA', 'display_address': ['1917 N Bronson Ave', 'Los Angeles, CA 90068']}",La Villita Cantina,+13234602200,$$,4.0,183,"['pickup', 'delivery']",https://www.yelp.com/biz/la-villita-cantina-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.10565,-118.31832
touhmi-los-angeles,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.0632509216199, 'longitude': -118.298372729408}",(213) 368-1388,2127.4504767669755,rgO1jutxyvDnA4Gt2EjghA,https://s3-media1.fl.yelpcdn.com/bphoto/IU-m2wRBaVC1oyadkFRXsA/o.jpg,False,"{'address1': '3500 W 6th St', 'address2': 'Ste 311', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3500 W 6th St', 'Ste 311', 'Los Angeles, CA 90020']}",Touhmi,+12133681388,$$,3.5,210,[],https://www.yelp.com/biz/touhmi-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0632509216199,-118.298372729408
karl-strauss-brewing-company-universal-city,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 34.1362631, 'longitude': -118.3538828}",(818) 753-2739,8826.170492414616,ykqbrekgMZIfx06FwsZIyg,https://s3-media4.fl.yelpcdn.com/bphoto/Olm4vNa0T-z-fx0ZzTPmvA/o.jpg,False,"{'address1': '1000 Universal Studios Blvd', 'address2': 'Ste M-41', 'address3': '', 'city': 'Universal City', 'zip_code': '91608', 'country': 'US', 'state': 'CA', 'display_address': ['1000 Universal Studios Blvd', 'Ste M-41', 'Universal City, CA 91608']}",Karl Strauss Brewing Company,+18187532739,$$,4.0,1002,[],https://www.yelp.com/biz/karl-strauss-brewing-company-universal-city?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.1362631,-118.3538828
bennys-tacos-and-chicken-rotisserie-culver-city,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.020608, 'longitude': -118.404542}",(424) 298-8327,8915.12503623696,iKCpdatfHBS4j7FfJNo1uA,https://s3-media1.fl.yelpcdn.com/bphoto/C4U56ezR6cHSFEnwV6nKqw/o.jpg,False,"{'address1': '10401 Venice Blvd', 'address2': 'Ste 101-B', 'address3': None, 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10401 Venice Blvd', 'Ste 101-B', 'Culver City, CA 90232']}",Benny's Tacos & Chicken Rotisserie,+14242988327,$,4.5,625,"['pickup', 'delivery']",https://www.yelp.com/biz/bennys-tacos-and-chicken-rotisserie-culver-city?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.020608,-118.404542
ronan-los-angeles,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.0838245114268, 'longitude': -118.349283778822}",(323) 917-5100,3566.220885130627,1t89y1JeBGBC4aEbBNZjRg,https://s3-media1.fl.yelpcdn.com/bphoto/QXqpXkGwgBS-80i65jTe2w/o.jpg,False,"{'address1': '7315 Melrose Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7315 Melrose Ave', 'Los Angeles, CA 90046']}",Ronan,+13239175100,$$$,4.0,147,['delivery'],https://www.yelp.com/biz/ronan-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0838245114268,-118.349283778822
